271007,A2,2321,202104,202403,訪問型独自サービスⅢ日割,123,2,31,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A2,2321,202404,999999,訪問型独自サービス１３日割,123,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A2,2323,201704,201903,訪問型独自サービスⅢ日割・初任,85,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A2,2324,201704,202103,訪問型独自サービスⅢ日割・同一,110,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A2,2325,201704,201903,訪問型独自サービスⅢ日割・初任・同一,77,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A2,2331,201704,202103,訪問型独自サービスⅢ／２日割,92,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A2,2331,202104,202403,訪問型独自サービスⅢ／２日割,93,2,31,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A2,2331,202404,999999,訪問型独自サービス／２１３日割,93,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A2,2334,201704,202103,訪問型独自サービスⅢ／２日割・同一,83,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A2,2411,201906,201909,訪問型独自サービスⅣ,266,1,4,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2411,201910,202103,訪問型独自サービスⅣ,267,1,4,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2411,202104,202403,訪問型独自サービスⅣ,268,1,4,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A2,2411,202404,999999,訪問型独自サービス２１,287,1,7,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,2414,201906,201909,訪問型独自サービスⅣ・同一,239,1,4,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2414,201910,202103,訪問型独自サービスⅣ・同一,240,1,4,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2421,201906,201909,訪問型独自サービスⅣ／２,220,1,4,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2421,201910,202103,訪問型独自サービスⅣ／２,221,1,4,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2421,202104,202403,訪問型独自サービスⅣ／２,222,1,4,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A2,2421,202404,999999,訪問型独自サービス／２２１,220,1,7,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,2424,201906,201909,訪問型独自サービスⅣ／２・同一,198,1,4,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2424,201910,202103,訪問型独自サービスⅣ／２・同一,199,1,4,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2511,201906,201909,訪問型独自サービスⅤ,270,1,8,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2511,201910,202103,訪問型独自サービスⅤ,271,1,8,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2511,202104,202403,訪問型独自サービスⅤ,272,1,8,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A2,2514,201906,201909,訪問型独自サービスⅤ・同一,243,1,8,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2514,201910,202103,訪問型独自サービスⅤ・同一,244,1,8,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2521,201906,201909,訪問型独自サービスⅤ／２,220,1,8,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2521,201910,202103,訪問型独自サービスⅤ／２,221,1,8,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2521,202104,202403,訪問型独自サービスⅤ／２,222,1,8,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A2,2524,201906,201909,訪問型独自サービスⅤ／２・同一,198,1,8,1,3,0,90,0,2,2,2,,,,,,1,20190601
271007,A2,2524,201910,202103,訪問型独自サービスⅤ／２・同一,199,1,8,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,4001,201704,999999,訪問型独自サービス初回加算,200,3,1,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,4002,201704,201809,訪問型独自サービス生活機能向上加算,100,3,1,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,4002,201810,999999,訪問型独自サービス生活機能向上連携加算Ⅱ,200,3,1,1,3,0,90,0,2,2,2,,,,,,1,20181001
271007,A2,4003,201810,999999,訪問型独自サービス生活機能向上連携加算Ⅰ,100,3,1,1,3,0,90,0,2,2,2,,,,,,1,20181001
271007,A2,6001,202104,202403,訪問型独自サービス同一建物減算,-10,3,1,1,0,0,90,0,2,2,2,,,,,,1,20210401
271007,A2,6001,202404,999999,訪問型独自サービス同一建物減算１,-10,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6002,202404,999999,訪問型独自サービス同一建物減算３,-12,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6003,202404,999999,訪問型独自サービス同一建物減算２,-15,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6102,202404,999999,訪問型独自口腔連携強化加算,50,3,1,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6183,202606,999999,訪問型独自サービス処遇改善加算Ⅰ２,287,3,1,1,0,0,90,0,2,2,2,,,,,,1,20260601
271007,A2,6184,202606,999999,訪問型独自サービス処遇改善加算Ⅱ２,266,3,1,1,0,0,90,0,2,2,2,,,,,,1,20260601
271007,A2,6269,201704,202405,訪問型独自サービス処遇改善加算Ⅰ,137,3,1,1,0,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,6269,202406,202605,訪問型独自サービス処遇改善加算Ⅰ,245,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6269,202606,999999,訪問型独自サービス処遇改善加算Ⅰ１,270,3,1,1,0,0,90,0,2,2,2,,,,,,1,20260601
271007,A2,6270,201704,202405,訪問型独自サービス処遇改善加算Ⅱ,100,3,1,1,0,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,6270,202406,202605,訪問型独自サービス処遇改善加算Ⅱ,224,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6270,202606,999999,訪問型独自サービス処遇改善加算Ⅱ１,249,3,1,1,0,0,90,0,2,2,2,,,,,,1,20260601
271007,A2,6271,201704,202405,訪問型独自サービス処遇改善加算Ⅲ,55,3,1,1,0,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,6271,202406,202605,訪問型独自サービス処遇改善加算Ⅲ,182,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6271,202606,999999,訪問型独自サービス処遇改善加算Ⅲ,207,3,1,1,0,0,90,0,2,2,2,,,,,,1,20260601
271007,A2,6273,201704,202203,訪問型独自サービス処遇改善加算Ⅳ,55,3,1,1,0,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,6275,201704,202203,訪問型独自サービス処遇改善加算Ⅴ,55,3,1,1,0,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,6278,201910,202405,訪問型独自サービス特定処遇改善加算Ⅰ,63,3,1,1,0,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,6279,201910,202405,訪問型独自サービス特定処遇改善加算Ⅱ,42,3,1,1,0,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,6281,202210,202405,訪問型独自サービスベースアップ等支援加算,24,3,1,1,0,0,90,0,2,2,2,,,,,,1,20221001
271007,A2,6380,202406,202605,訪問型独自サービス処遇改善加算Ⅳ,145,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
